INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
958287,389554,3649164,926598,284438,352031,2779793,200815,1254499,495326,628041,479225,481527,1489211,749638,396985,112145,1538724,663911,594475,554863,424744,336626,781923,3232300,638482,1499142,322968,284009,285973,650986,561406,4988975,1322102,1069895,252461,378444,1343152,402072,2011238,1064916,4192057,1789933,1856847,532418,436116,2397270,460308,1221018,1298515
1324587,1014653,1868845,659374,167766,393096,6929406,78194,1224897,351224,2407280,913686,756905,292476,361981,799325,218489,962793,951928,419127,181388,787491,492441,1440826,992848,1509791,1406464,258545,327694,572924,1419240,535755,5942020,632842,347213,759181,567380,1208484,1116526,3180154,374325,3784135,1160138,653243,1550357,741865,670382,2392184,957039,1504585
1735723,419687,820926,931820,149308,348978,2529883,93613,1410645,437956,1450363,629403,2158604,1271362,230109,588968,182428,430731,458560,919051,123380,555064,977262,1138674,1638947,1441285,2606163,192585,301805,382994,371900,841924,8937969,328719,437896,1184628,511928,581228,880087,5097961,273501,4146245,1202418,1260289,1896134,667622,1016509,1355046,1066987,1166777
554598,778968,3550984,1200787,328957,295290,1981926,303169,996577,1175286,1144040,459266,647362,1476587,544856,775922,298897,918715,259218,286721,72333,648193,307229,1070857,492249,3634616,1645268,202328,535750,602468,985080,1138351,7196610,283202,624048,691965,1208342,1032921,1226926,4967841,258618,3351873,868546,382374,2529381,904344,700532,923129,1036395,772755
1221836,1447861,4143791,2414954,1995897,85244,2356884,78828,2265296,3380134,1824991,628144,691743,1672499,634773,620496,132916,2569008,1012076,393589,68412,188703,676080,1349949,712143,1795029,4737446,430058,493456,198727,880381,1161641,1836543,1182136,2266490,457879,1160870,713584,2811015,2525396,196135,2216223,2578917,726136,1222141,1796615,2338426,1663831,1083922,912913
743600,224562,3174283,1116882,269279,361752,3318562,241449,1863981,252795,1734939,1247822,2313724,663556,1738938,694711,447455,2837043,1035963,802499,351238,1027373,548237,3240190,1380660,1990392,2820651,245248,295321,636651,833075,383673,3611437,359337,1269798,906629,1406453,823759,1000063,1506798,352974,3719577,1729151,373940,2735734,726067,1270543,3552314,1935096,492574
795522,476491,1179860,1223133,416288,282256,4191858,242607,1076141,1298138,1482291,380781,911081,355830,937295,693302,95055,1495811,342438,596831,394745,506316,660368,1003744,544536,2590657,2536898,492019,401774,180131,610644,674506,4869012,736808,914239,598304,1613432,883728,889042,5634280,483811,1317466,1831747,932491,3879317,835305,1374487,549398,953378,703245
593446,318669,1602451,531662,306780,255374,1670205,157822,695746,1080601,788028,707108,1613456,521409,500819,1956283,77872,1124818,1299410,658214,277625,558480,876622,2261701,785914,2794382,2706887,638125,136560,401421,995418,485025,6174568,992539,870201,340709,1050601,483128,642212,2219441,1014075,1720554,1093811,731662,1297000,632783,1476228,221064,480642,711164
1215938,265296,4993368,753126,176057,75356,542269,80619,1266055,2511914,1137991,370732,1197148,434588,1237869,770728,136805,1169391,797743,634101,448379,304947,425467,1618294,228948,2045017,1943554,367785,264422,222802,923765,420329,1238896,374060,252174,465444,600718,1299374,611478,8494224,251084,2036842,723774,820616,2723674,961555,2343893,155535,2190134,809057
1087831,607285,1515394,564678,881684,66950,1104433,107587,1933700,726792,1133182,738037,1117315,842590,686609,552920,203904,1860569,904853,1262650,113674,452886,1329003,1273938,917085,1327757,879956,423008,278333,325244,365799,3168127,7904080,357131,373706,1034020,690036,1638227,693233,7745351,1136521,1163226,1619383,498275,1427615,429999,849651,1680601,658859,985095
2398820,417326,2464719,779461,477135,138425,1160537,423421,1641582,1552171,1193784,639120,522224,1596636,921262,871321,192430,2939330,978524,624381,151180,300273,487101,2576736,550216,1373147,3010537,472145,985203,803100,374665,1552910,5644654,492380,645890,274616,1331065,2457354,909870,5052161,423920,1263130,1931124,2079155,1842120,643142,624969,837122,2442067,338213
972426,927285,939058,303418,997923,287221,4663462,206868,4336897,846371,2159054,1308831,790636,696642,821463,430146,139249,1506529,300137,587528,814595,965457,385428,1140640,507275,4262438,1167613,641860,297639,496505,1219051,572097,6429093,985158,511860,824183,774207,1405133,741706,2721509,316492,3570738,822627,587779,568123,799690,1786080,275943,1257983,1105917
734081,472410,1273646,974056,408210,353749,4767566,257918,1565334,5416453,1419890,327493,5076703,418821,1484407,338134,266445,896672,1474588,449593,530361,2588861,1147618,3594840,2872688,1881233,2533995,301488,773336,536331,608199,723660,3869202,726844,220793,622571,1392204,4252579,734427,5632915,608614,3701205,1887036,706766,1670312,622768,3233807,1171389,1227150,1524812
989574,486485,2056530,1491408,453217,130271,1524120,227847,2124893,1807625,800886,300016,482018,1952842,1246715,612716,84915,1912747,1718732,603468,249931,2076316,839946,2336553,1488904,1053546,3446375,393256,246433,330967,638386,523635,3165159,639992,560374,525336,751398,846868,742973,4836327,541379,4250678,1781058,707599,899453,784307,1105334,272138,748684,1623525
1085999,646454,2047014,849289,288471,43379,2205965,150112,693517,621038,1354058,773208,1506878,270644,678748,643676,256305,981312,289698,647183,201756,1166432,959007,3679159,657954,1022348,2369002,253942,540648,442475,1439088,740459,2661848,1258023,325336,243284,638461,1796452,400012,5823156,370350,1472769,2272906,494769,1700523,818012,1518846,385015,1532794,1055171
2882274,466387,2759518,716455,173064,398227,1041302,320657,1282761,1134484,1840687,560683,1566540,1624863,596605,965568,86847,1250804,1047977,996409,858154,738955,893055,1197399,882016,5543518,2781924,435441,786089,365340,619931,689933,3080119,942026,249936,358873,1772730,1105266,641744,10650754,788968,1585446,678794,1152045,1242089,791109,2868458,717581,740107,1322112
1320137,544350,565840,1642151,1168308,183966,1136398,100591,1294876,1081436,1841338,538203,2115483,741116,372896,1400305,138941,1395894,691547,616069,506422,335460,373342,1080247,745475,2877823,1791646,916594,347372,368901,478987,1407151,2008098,1048780,392009,665841,276662,3695913,391656,3496528,241626,1936805,1347729,517109,3310382,2073313,524600,1915015,1348536,1712902
1570858,630921,1731113,1227939,295086,435975,990736,348471,1525054,861721,1972163,604467,661170,697302,527603,827311,223529,1033179,304142,1737786,1256435,164381,682852,1851521,976077,3495078,2203357,914324,539630,172178,375718,1029880,3872536,2121979,406768,532722,1160989,648676,874148,4170406,251554,1798813,1340946,569662,2213846,1235191,561754,645395,754203,2001668
693867,403921,2361369,823530,465466,197790,1955051,156261,1170362,393684,2652217,1375080,382176,589778,735014,898706,270762,1671244,397682,512805,138711,359321,478072,1913419,2685543,2037112,1917026,464992,202953,429145,985777,1168178,2887628,349004,331020,294822,1717499,2552502,1461720,1672972,480518,1230960,864664,929955,1847434,710434,400618,2475781,864272,537097
2075439,1083382,1316730,355159,366959,186170,2635169,83763,585730,718451,2177267,542962,4011517,877772,594685,389925,120979,1696282,434447,374625,163598,368433,1774891,917358,712586,1334096,1783546,175639,338462,418914,276630,1628525,13263028,488245,342545,367885,867914,844844,517623,1348588,636382,3483968,1499024,1020047,1223644,1143918,825414,1094482,698344,2477405
1186655,669827,1439568,1082077,567063,106158,1658018,106093,830550,1251690,2427465,506354,496579,2039295,461820,486571,203229,1096705,223209,274134,163354,530746,340435,2496610,3933652,2739052,2572956,442244,362655,224411,327556,796967,3670014,292720,349887,889930,515120,1689499,2232607,4897650,810615,11538464,2127194,377635,1876745,503641,1301075,939699,561873,963470
1259361,394216,1580013,725140,575422,447233,1057878,142758,4160663,1762753,1837956,522373,1044928,1053319,1874901,552641,560425,895045,775039,247226,540055,402712,917224,3420590,252462,2519439,3463280,255225,261670,528295,397251,599022,4367967,283238,311020,473495,228919,1065941,633269,4072365,772415,3608255,1639417,388801,787737,546073,920528,868103,395840,2078477
763858,750505,792418,873225,441733,113564,1564766,353804,3456803,603279,1241228,224739,745418,1108277,1554340,783818,336447,721207,347291,1095021,133346,678503,344478,3005828,571496,1483581,1320478,198287,126542,381485,233929,2110266,4099760,397520,367547,549518,609639,728803,780370,3396320,661732,3546442,864776,405895,985160,851627,623398,553435,1327889,1233138
1598564,412515,596744,974874,694404,184182,1429700,148935,932995,688752,800235,991508,777254,755633,409369,519441,179652,346684,512680,258968,150449,1059719,576945,1584280,1368172,3006933,1534676,567079,374561,169270,737823,665823,2253053,525978,447639,486555,670111,806826,349063,3318262,843880,3403847,790730,1087170,1152897,920096,999731,384908,926882,1713994
709755,530685,2191090,813835,155511,135596,1892058,201662,1176992,1093544,1721793,798497,692088,581791,668393,431366,97474,782068,845902,1272186,200415,409113,1183408,1515009,1491989,4404080,1794239,199431,314517,238828,743902,720604,2013550,580209,414645,606984,1459111,3414211,772392,1768661,295409,3023397,1315424,535529,786542,1021472,697083,716804,1933845,2341766
1266144,420560,3264282,852704,549303,64458,3634830,66513,864231,362797,5377396,574879,5306336,264350,679883,377473,233504,950021,802610,624074,478260,789530,1910840,1973280,1396973,2380083,1483044,670341,530790,178308,1165050,663463,3907274,740367,592977,807156,1001755,470473,1337069,3317586,637634,2318328,2483448,678244,1663337,531252,4353562,780492,1385232,1023529
557734,694079,955562,346737,558482,392606,4562900,322343,1015106,1248843,2214360,429124,500119,934512,615337,501339,114523,532030,1167151,1170808,159342,2200026,684020,2557266,941270,863678,1447571,309786,609682,904967,840730,688943,5509184,275126,556704,672729,643168,1157110,1210222,3240110,490184,2059854,1147174,633136,1354641,477008,2493503,722830,1178774,666849
1418562,677103,984401,726367,549895,165561,3355781,196581,4544777,905938,2071481,263056,1784776,299745,273460,545683,170668,593722,853915,1674438,201718,243914,592163,863387,1468299,2990946,1532426,674230,458531,311282,1524331,2692857,5781917,183585,196062,466906,946910,970532,530694,2990432,692295,1126175,2093393,970496,1052666,1579501,900523,481156,1279097,489605
3178750,263374,2770536,1895446,195948,399669,4403049,221692,1328343,565919,921667,1336174,562053,589087,594289,1672729,286503,1861001,730973,1076123,1298448,553827,266333,734969,744074,3201108,1320284,346522,310695,182098,974186,573122,3679669,462819,462777,294519,851128,963807,692122,4165083,611186,4505357,1292302,538872,1051001,522453,820234,572819,999465,343892
1165450,274810,4702623,1592647,588315,183845,1358909,153132,864551,820913,833492,565511,1872716,347405,466938,752615,362508,1338313,942302,844436,181583,774501,235049,1805764,520819,978866,3167349,857734,163433,135346,1100887,936200,5702172,291074,468561,651787,394169,415560,407344,4656597,553139,6311658,2270416,1809361,2585176,339040,2138663,1392843,667541,1045685
636896,376771,7186187,1233288,1021065,266274,1019448,125950,1167560,615653,957912,341739,1665579,318890,223979,1240425,295457,1104591,511113,312481,536776,277936,750638,1146347,1498193,2246068,1283098,266750,1094883,277747,661346,3641303,4916772,346705,236583,505956,1069288,1132501,593103,2443829,215096,1794355,1915037,727576,1646019,1265417,466341,325055,4829994,2593867
1242643,1551443,3053311,887674,304755,140399,1205082,145788,845080,210721,910121,1485943,2818869,543476,521157,807870,116162,656014,225501,697723,228051,315504,572412,2553345,1862529,3179623,1017248,1159207,331380,279808,535576,1699655,2775093,636578,296768,341223,1704511,584143,1929271,2717680,469108,1478732,2610174,282499,536460,989550,589859,1279110,593079,775934
1420014,1152661,1849389,1323450,334868,74494,1329110,171475,549653,285595,1595271,1481463,2885085,631006,525656,330212,312507,306835,221847,288716,460008,572403,379517,1660535,609148,1670325,1415670,542691,597985,524362,430083,722696,5121888,388572,470054,813185,236591,1636212,2132311,5329367,368377,4644215,2161219,443939,2442684,1135674,621847,1913875,319724,490014
4268599,246044,3785666,699020,186185,211711,2330073,76091,1752499,852122,989767,343248,3605995,446289,432124,1009274,101858,863681,282443,2811223,172954,1173202,770189,1168872,1130409,1554503,3714969,1106914,320880,207867,1296691,759166,1886883,747214,341184,400704,773231,655585,2943579,2098102,630570,1822782,1184338,922529,1755896,1793989,810518,583603,488441,1436598
1623243,886824,1253141,1689572,219248,121924,1103554,85402,688957,419145,1770783,445883,4743432,988083,1249911,893328,287374,951549,203021,751790,441327,369318,445725,472556,2088197,4095034,2214232,249207,200676,323188,717889,844532,3512421,423635,452769,929098,3973282,1658556,756864,3814926,312680,6111498,1173169,373526,1044370,556594,1426014,3280684,406800,668947
1198440,559341,4683264,625844,314944,328079,1713784,136999,531054,953782,1206475,604013,1753378,325744,579744,440151,131563,867134,225522,790791,321610,737544,828905,1088927,976971,1963902,814794,356014,130402,440175,546791,822367,2574515,375289,562628,863940,726844,2431632,627926,4722122,377077,1310174,876736,3113123,796076,758953,1144221,520951,689685,1267001
1278726,1491917,1642783,991556,469530,749772,3337909,193451,1130513,1239908,1276918,1273184,2021585,621482,701678,1136984,125725,1118922,281628,1248606,1112358,978331,415709,5155681,1519204,2227933,665925,328678,1848762,255438,469476,616726,8263146,1246285,182224,324800,1139887,801946,1575220,4522145,662851,2772235,1591099,865619,1013783,639365,2530012,708448,2859913,1755835
832226,591890,1901616,699166,182080,380893,1022698,224020,1728786,999550,2120382,426406,885435,1365214,363224,257680,105462,1374851,1359243,623456,162517,446927,296638,1754485,3301572,1793488,1929065,199342,311624,1124068,409522,1348085,1788086,389202,608631,357938,4399674,570133,1029735,4063698,338079,611912,817329,299254,3745977,592390,380910,723435,313194,1172151
1352423,492410,2013043,1677002,315465,136761,1979066,216362,1304512,1637535,2036912,520776,2794475,3485987,456631,934879,98268,2737385,741702,475667,195532,640183,747416,1871198,787564,2228807,2294652,200023,135372,133020,335999,274488,4640514,359785,943509,153588,581393,1506437,289959,3024112,1281093,1261619,978089,321433,2730680,1336631,1097188,413096,2097264,633930
1033473,1385657,1652401,290227,305709,230537,5035694,208260,1192784,907271,825530,982622,1218354,214740,697423,637574,399922,705538,844440,614799,331866,330323,266620,934805,1071948,862926,1429742,254835,825246,199712,2397397,622409,2844273,348372,1406760,659121,514936,749333,674513,2978668,243688,2502608,4670760,725914,916867,760399,832325,831736,1700341,1637674
1043142,1629341,1794151,1051684,916999,129217,1685782,421195,1486057,202557,502091,259289,2241474,840580,738000,1584617,347859,1380298,349166,638669,340738,591106,587829,1122115,655697,1321043,2308112,328154,720077,480760,734853,1109353,6932606,662071,1200817,686678,673079,688134,1247388,3547659,676867,724116,2648962,1323629,1126812,953387,1347257,253808,1735904,494100
516434,977015,2126061,1253523,465804,66838,1166403,227851,846468,238178,774615,2001872,1691461,231135,247463,853916,158285,1266461,1554053,756874,372397,259168,624589,2438052,3292535,1264022,1748323,628707,359873,224738,304932,1863275,2754139,437735,564986,530933,328379,1246541,2562539,5312598,428581,2105857,1822217,776250,545409,848259,1264459,514248,716898,1209053
